series,race,strategy,class,pace_rank,seed,focal,class_pos,overall_pos,laps,race_time_s,stops,pit_time_s,traffic_time_s,caution_laps,d_class_pos,d_laps,d_race_time_s,d_stops,d_pit_time_s
wec,Le Mans 24 2026,splash_and_dash,HYPERCAR,5,594289,HYPERCAR-08,1,1,385,86245.3267738205,36,2465.35976011194,508.00000000000006,32,5,0,57.182164826852386,0,59.53443567532895
wec,Le Mans 24 2026,lap_down,HYPERCAR,5,594289,HYPERCAR-08,6,6,385,86302.50893864736,36,2524.894195787269,515.2,32,0,0,0.0,0,0.0
wec,Le Mans 24 2026,agent,HYPERCAR,5,594289,HYPERCAR-08,18,62,339,86365.57624233462,287,12998.06348471117,102.4,33,-12,-46,-63.0673036872613,251,-10473.169288923902
wec,Le Mans 24 2026,fuel_window,HYPERCAR,5,237316,HYPERCAR-15,5,5,389,86216.1092649042,37,2751.7145423855504,558.4000000000001,21,0,0,0.0,0,0.0
wec,Le Mans 24 2026,caution_gambler,HYPERCAR,5,237316,HYPERCAR-15,4,4,390,86341.79913096203,37,2758.3870523855508,544.0,21,1,1,-125.68986605782993,0,-6.6725100000003295
wec,Le Mans 24 2026,track_position,HYPERCAR,5,237316,HYPERCAR-15,6,6,389,86216.421056841,36,2686.311134199638,585.6,22,-1,0,-0.3117919368087314,-1,65.40340818591221
wec,Le Mans 24 2026,splash_and_dash,HYPERCAR,5,237316,HYPERCAR-15,5,5,389,86173.45977942273,38,2735.9437880958076,553.6,21,0,0,42.6494854814664,1,15.770754289742854
wec,Le Mans 24 2026,lap_down,HYPERCAR,5,237316,HYPERCAR-15,5,5,389,86216.1092649042,37,2751.7145423855504,558.4000000000001,21,0,0,0.0,0,0.0
wec,Le Mans 24 2026,agent,HYPERCAR,5,237316,HYPERCAR-15,18,18,382,86162.65685711133,101,4160.550448917053,503.20000000000005,20,-13,-7,53.452407792865415,64,-1408.8359065315021
wec,Le Mans 24 2026,fuel_window,HYPERCAR,5,936516,HYPERCAR-03,8,8,389,86346.65770042359,38,2656.7145570050147,556.8000000000001,19,0,0,0.0,0,0.0
wec,Le Mans 24 2026,caution_gambler,HYPERCAR,5,936516,HYPERCAR-03,8,8,389,86346.65770042359,38,2656.7145570050147,556.8000000000001,19,0,0,0.0,0,0.0
